Expiry,Strike,Last Price,Bid,Ask,Volume_x,Open Interest,Time_to_Maturity,Option_Price,Date,Open,High,Low,Close,Volume_y,Dividends,Stock Splits,Log_Return,Volatility
2024-07-19,145.0,32.21,32.35,33.1,1.0,2144,0.0903490759753593,32.21,2011-01-25 00:00:00-05:00,15.20277143272302,15.514976058828193,15.16077785007908,15.495478630065918,145726128,0.0,0.0,0.014346408541664503,0.1737939536537273
2024-07-19,150.0,27.25,26.5,28.2,9.0,2662,0.0903490759753593,27.25,2011-01-26 00:00:00-05:00,15.505978383044043,15.559970677899008,15.3797461504223,15.410242080688477,81442476,0.0,0.0,-0.00551592155303556,0.17475962862445574
2024-07-19,155.0,22.32,21.6,23.8,3.0,4248,0.0903490759753593,22.32,2011-01-27 00:00:00-05:00,15.4449872111851,15.490230048170268,15.329003800240724,15.41749095916748,80687232,0.0,0.0,0.00047028294965658734,0.17300025338209585
2024-07-19,160.0,18.0,17.0,19.35,7.0,7166,0.0903490759753593,18.0,2011-01-28 00:00:00-05:00,15.474481694969514,15.506727515513758,14.99180317011966,15.02254867553711,169074756,0.0,0.0,-0.02595032408641603,0.19692985187295453
2024-07-19,165.0,13.44,13.55,13.8,54.0,5952,0.0903490759753593,13.44,2011-01-31 00:00:00-05:00,15.087789091212672,15.10953556367859,14.88656873095671,15.006800651550291,112083804,0.0,0.0,-0.0010488422682054703,0.196548077160301
2024-07-19,170.0,9.6,9.55,9.7,250.0,12698,0.0903490759753593,9.6,2011-02-01 00:00:00-05:00,15.11003497576688,15.331503402324811,15.075541063287409,15.273761749267578,109702188,0.0,0.0,0.01763296276603404,0.2030364589431327
2024-07-19,175.0,6.2,6.15,6.25,553.0,17815,0.0903490759753593,6.2,2011-02-02 00:00:00-05:00,15.272761423217244,15.356249436318226,15.18602415617204,15.297758102416992,70357572,0.0,0.0,0.0015698505140695465,0.19457585129315744
2024-07-19,180.0,3.65,3.6,3.7,2108.0,10525,0.0903490759753593,3.65,2011-02-03 00:00:00-05:00,15.234767108191416,15.284010786383414,15.151029517028912,15.25151538848877,59744196,0.0,0.0,-0.0030274205545946205,0.19440339313667404
2024-07-19,185.0,1.92,1.91,1.97,805.0,7290,0.0903490759753593,1.92,2011-02-04 00:00:00-05:00,15.251515357672892,15.283760226682103,15.163028197495535,15.272262573242188,61969968,0.0,0.0,0.0013594115364417773,0.19040968594771793
2024-07-19,190.0,0.95,0.91,1.0,1172.0,9624,0.0903490759753593,0.95,2011-02-07 00:00:00-05:00,15.25176452588451,15.457484879497557,15.228017633180643,15.355000495910645,71912016,0.0,0.0,0.005402906799161842,0.18964913800105934
2024-07-19,195.0,0.46,0.39,0.46,1037.0,5935,0.0903490759753593,0.46,2011-02-08 00:00:00-05:00,15.370998173634604,15.488479993331358,15.360498825408724,15.457234382629396,67728204,0.0,0.0,0.006635952392587366,0.19033850654038859
2024-07-19,200.0,0.23,0.2,0.24,774.0,5252,0.0903490759753593,0.23,2011-02-09 00:00:00-05:00,15.419490690264109,15.483981381054086,15.30625737887721,15.410242080688477,73626300,0.0,0.0,-0.003044780048734847,0.19020434003444173
2024-07-19,205.0,0.12,0.1,0.15,16.0,277,0.0903490759753593,0.12,2011-02-10 00:00:00-05:00,15.34525051980969,15.435237990942044,15.28675918749322,15.408740997314451,93282624,0.0,0.0,-9.741290758444306e-05,0.18994192558546139
2024-07-19,210.0,0.08,0.06,0.11,1.0,530,0.0903490759753593,0.08,2011-02-11 00:00:00-05:00,15.342501806581286,15.622711141956415,15.322753848913427,15.610212326049805,103492404,0.0,0.0,0.01299039073445537,0.19516476149329307
2024-07-19,215.0,0.03,0.04,0.09,1.0,209,0.0903490759753593,0.03,2011-02-14 00:00:00-05:00,15.581216520126487,15.738693406417749,15.498728718029255,15.701448440551758,85034880,0.0,0.0,0.00582762909892761,0.1959678088613941
2024-07-19,220.0,0.04,0.02,0.07,13.0,341,0.0903490759753593,0.04,2011-02-15 00:00:00-05:00,15.68070282189362,15.749942129805971,15.575217804132532,15.601463317871094,83596320,0.0,0.0,-0.00638825317484544,0.19309236366470994
2024-07-19,225.0,0.05,0.0,0.06,1.0,104,0.0903490759753593,0.05,2011-02-16 00:00:00-05:00,15.638457855458435,15.660204327599654,15.550220275431236,15.6032133102417,67292640,0.0,0.0,0.00011216218602707704,0.17144959752713587
2024-07-19,230.0,0.03,0.0,0.07,23.0,632,0.0903490759753593,0.03,2011-02-17 00:00:00-05:00,15.528974178693703,15.67895234766356,15.504728133529776,15.629209518432615,59092848,0.0,0.0,0.0016646940480361224,0.1666930032311969
2024-07-19,235.0,0.04,0.0,0.1,1.0,312,0.0903490759753593,0.04,2011-02-18 00:00:00-05:00,15.647706732121812,15.77718726227222,15.602213366916311,15.7496919631958,128587284,0.0,0.0,0.007679238670037605,0.1666965522046134
2024-07-19,240.0,0.04,0.01,0.1,10.0,100,0.0903490759753593,0.04,2011-02-22 00:00:00-05:00,15.49847850937849,15.62096138131837,15.192023658454715,15.253015518188477,145450404,0.0,0.0,-0.032043584784787194,0.18276822235751233
2024-07-19,265.0,0.02,0.0,0.09,11.0,157,0.0903490759753593,0.02,2011-02-23 00:00:00-05:00,15.25601461430166,15.365248032195204,15.09778709691898,15.280759811401367,115468416,0.0,0.0,0.0018172859758700162,0.1828414695218599
2024-07-19,295.0,0.01,0.0,0.22,1.0,1,0.0903490759753593,0.01,2011-02-28 00:00:00-05:00,15.247765805186589,15.409992263453889,15.198022022666605,15.33275318145752,91168740,0.0,0.0,0.0054927554861261925,0.17628277462152395
2024-07-26,75.0,102.8,101.45,102.9,1.0,1,0.109514031485284,102.8,2011-03-02 00:00:00-05:00,14.992802412142698,15.147779725385073,14.877569637294416,15.017549514770508,80986932,0.0,0.0,4.997888916890934e-05,0.16750313335041228
2024-07-26,80.0,96.9,96.5,97.9,1.0,1,0.109514031485284,96.9,2011-03-03 00:00:00-05:00,15.15727869187808,15.285010281000236,15.122782875360214,15.236766815185549,77734188,0.0,0.0,0.014491891641916305,0.16365407855740746
2024-07-26,105.0,72.1,71.6,73.1,10.0,10,0.109514031485284,72.1,2011-03-04 00:00:00-05:00,15.20602041950879,15.222269546633267,15.002800593959034,15.013299942016602,120319560,0.0,0.0,-0.014774905466642507,0.17115578636837975
2024-07-26,125.0,51.71,51.75,53.25,1.0,1,0.109514031485284,51.71,2011-03-07 00:00:00-05:00,15.011550497965253,15.09003841385893,14.672849826042542,14.789332389831545,138369492,0.0,0.0,-0.01503033464084666,0.1779564717962883
2024-07-26,130.0,46.79,46.85,48.4,2.0,2,0.109514031485284,46.79,2011-03-08 00:00:00-05:00,14.821077679872086,14.947308954531954,14.752837632912808,14.805580139160156,91304604,0.0,0.0,0.001098009730225427,0.17790648690150374
2024-07-26,135.0,42.47,41.8,43.5,2.0,4,0.109514031485284,42.47,2011-03-09 00:00:00-05:00,14.77283588599227,14.860573365665424,14.641604507134527,14.79208278656006,85953960,0.0,0.0,-0.0009120553585336582,0.17616550503413345
2024-07-26,140.0,37.46,36.85,38.6,2.0,3,0.109514031485284,37.46,2011-03-10 00:00:00-05:00,14.633856185510352,14.663350953200206,14.484127587666908,14.505374908447266,124998876,0.0,0.0,-0.019572826699279258,0.1836291045903743
2024-07-26,145.0,32.75,31.95,33.65,2.0,2,0.109514031485284,32.75,2011-03-11 00:00:00-05:00,14.453382089754976,14.497876199009792,14.331150697022505,14.415637969970703,121158720,0.0,0.0,-0.00620567660182411,0.18395921866858406
2024-07-26,155.0,23.35,22.6,24.9,1.0,11,0.109514031485284,23.35,2011-03-15 00:00:00-04:00,13.935457971679847,14.272908861776225,13.885464612167082,14.236913681030272,160063776,0.0,0.0,-0.0007547146670122631,0.1761690521930279
2024-07-26,160.0,19.13,18.6,19.7,1.0,12,0.109514031485284,19.13,2011-03-16 00:00:00-04:00,14.198169534702023,14.242663644294664,13.779981678363471,13.925458908081056,151788060,0.0,0.0,-0.022119405643163927,0.1822512070707715
2024-07-26,165.0,14.83,13.95,15.45,3.0,16,0.109514031485284,14.83,2011-03-17 00:00:00-04:00,14.109932082169296,14.222914859574738,14.011446635354234,14.031943321228027,115856028,0.0,0.0,0.007617655403186698,0.18796858067977493
2024-07-26,170.0,11.39,10.95,12.15,19.0,49,0.109514031485284,11.39,2011-03-18 00:00:00-04:00,14.113930993819167,14.19766953367646,13.991450031236312,14.024444580078123,131812056,0.0,0.0,-0.0005345478794234886,0.18775807497169258
2024-07-26,175.0,8.2,7.25,8.65,23.0,173,0.109514031485284,8.2,2011-03-21 00:00:00-04:00,14.253411208853093,14.492876748986234,14.223416336713385,14.410387992858888,120715164,0.0,0.0,0.02714748640828836,0.21766173473770636
2024-07-26,180.0,5.7,5.2,5.9,134.0,359,0.109514031485284,5.7,2011-03-22 00:00:00-04:00,14.429634574955482,14.478627722500164,14.31065244137972,14.43088436126709,75400524,0.0,0.0,0.0014213223055507334,0.21453634630672824
2024-07-26,185.0,4.1,3.45,3.95,183.0,166,0.109514031485284,4.1,2011-03-23 00:00:00-04:00,14.37764326662318,14.559116628063888,14.297904610618524,14.551868438720703,72575352,0.0,0.0,0.008348743200400997,0.19294135460669157
2024-07-26,190.0,2.48,2.32,2.5,21.0,84,0.109514031485284,2.48,2011-03-24 00:00:00-04:00,14.633604927936732,14.707593801169908,14.467878691846312,14.670100212097168,83864052,0.0,0.0,0.008092022816679003,0.1958073545747396
2024-07-26,195.0,1.45,1.12,1.8,158.0,194,0.109514031485284,1.45,2011-03-25 00:00:00-04:00,14.669850550036251,14.6705992787161,14.478877107624598,14.491375923156738,114221664,0.0,0.0,-0.012257714657946084,0.19895430732663352
2024-07-26,200.0,0.92,0.75,1.0,115.0,143,0.109514031485284,0.92,2011-03-28 00:00:00-04:00,14.549616957037117,14.62260657350605,14.365644029609824,14.381892204284668,88647264,0.0,0.0,-0.007583779094410261,0.19909517850467207
2024-07-26,205.0,0.6,0.52,0.63,5.0,30,0.109514031485284,0.6,2011-03-29 00:00:00-04:00,14.397890438154594,14.54511946342017,14.32315187985731,14.541119575500488,64127808,0.0,0.0,0.011010539361921368,0.20286827397668994
2024-07-26,210.0,0.33,0.3,0.53,12.0,16,0.109514031485284,0.33,2011-03-30 00:00:00-04:00,14.607358544102754,14.635354900529723,14.512372879429089,14.543869018554688,56835108,0.0,0.0,0.00018906268802530019,0.19174200548375978
2024-07-26,215.0,0.27,0.09,0.89,4.0,8,0.109514031485284,0.27,2011-03-31 00:00:00-04:00,14.572864636500451,14.701845060372998,14.541368497366165,14.666851043701172,81094824,0.0,0.0,0.008420384812961422,0.19477609350314956
2024-07-26,220.0,0.2,0.04,0.75,8.0,8,0.109514031485284,0.2,2011-04-01 00:00:00-04:00,14.71684403032577,14.877570175914528,14.71684403032577,14.792832374572754,104423472,0.0,0.0,0.00855284811149103,0.18979904118846785
2024-07-26,225.0,0.16,0.02,0.65,4.0,4,0.109514031485284,0.16,2011-04-04 00:00:00-04:00,14.8228282636077,14.866321210124234,14.57536389537203,14.689847946166992,82097820,0.0,0.0,-0.006986125151405243,0.1847377690403853
2024-07-26,235.0,0.12,0.0,0.6,12.0,6,0.109514031485284,0.12,2011-04-05 00:00:00-04:00,14.524872134866502,14.53512000188114,14.139927461536509,14.225165367126465,241658100,0.0,0.0,-0.032144034242289635,0.20899131179579342
2024-08-02,150.0,27.35,27.5,30.35,2.0,2,0.1286789869952087,27.35,2011-04-06 00:00:00-04:00,14.3024045581781,14.37689258710181,14.197919751531645,14.352396965026855,106625268,0.0,0.0,0.008904359096687565,0.21210605310202954
2024-08-02,155.0,23.55,23.35,24.35,2.0,2,0.1286789869952087,23.55,2011-04-07 00:00:00-04:00,14.39114136366469,14.513873813772152,14.352646610080512,14.497876167297363,101158740,0.0,0.0,0.010085203330638075,0.21586510590117478
2024-08-02,160.0,19.5,18.95,21.95,1.0,1,0.1286789869952087,19.5,2011-04-08 00:00:00-04:00,14.62010722160689,14.62010722160689,14.4493827886049,14.451881408691406,75995928,0.0,0.0,-0.0031775601011890565,0.20526064792867418
2024-08-02,165.0,14.5,15.4,16.55,1.0,2,0.1286789869952087,14.5,2011-04-11 00:00:00-04:00,14.402889438204982,14.450382272212645,14.322901206429638,14.432135581970217,74253672,0.0,0.0,-0.0013672495625243143,0.20415107571496977
2024-08-02,175.0,8.75,8.75,9.6,10.0,12,0.1286789869952087,8.75,2011-04-12 00:00:00-04:00,14.372893277345412,14.420636639056934,14.199168215385807,14.26315975189209,83340576,0.0,0.0,-0.011777385894278607,0.2041923434979893
2024-08-02,180.0,6.46,6.15,6.5,11.0,44,0.1286789869952087,6.46,2011-04-13 00:00:00-04:00,14.385642206124546,14.437884610035884,14.291655794332478,14.404889106750488,82693224,0.0,0.0,0.009887698340049246,0.2069718705410726
2024-08-02,185.0,4.32,4.1,4.75,118.0,11,0.1286789869952087,4.32,2011-04-14 00:00:00-04:00,14.377642511204243,14.48412678024842,14.300404384560162,14.460630416870115,218033748,0.0,0.0,0.0038621428144487643,0.18997314171387475
2024-08-02,190.0,3.05,2.69,3.95,8.0,8,0.1286789869952087,3.05,2011-04-15 00:00:00-04:00,13.630252950462262,13.641750603970303,13.24955868896918,13.26555633544922,561186252,0.0,0.0,-0.08625888626225214,0.3578696341706501
2024-08-02,200.0,1.49,0.98,1.48,2.0,4,0.1286789869952087,1.49,2011-04-18 00:00:00-04:00,13.15857184795508,13.189567883119892,12.9730995523478,13.16907024383545,201390408,0.0,0.0,-0.007300010068523911,0.3581271914440715
2024-08-02,205.0,0.99,0.62,0.95,20.0,101,0.1286789869952087,0.99,2011-04-19 00:00:00-04:00,13.246808739204916,13.270055527889696,13.02059264198745,13.03633975982666,107256636,0.0,0.0,-0.010130092911477971,0.3414867376158738
2024-08-16,25.0,149.25,150.8,152.5,11.0,12,0.1670088980150581,149.25,2011-04-20 00:00:00-04:00,13.145573507269631,13.168570718608866,13.032840304720477,13.141324043273926,122277600,0.0,0.0,0.008020948476433004,0.34375258565660516
2024-08-16,40.0,101.0,116.5,120.3,3.0,3,0.1670088980150581,101.0,2011-04-21 00:00:00-04:00,13.1853171401832,13.205064145102474,13.057836077600868,13.125576972961426,98705196,0.0,0.0,-0.0011990049522235813,0.3408496947885119
2024-08-16,50.0,123.67,126.0,127.75,1.0,45,0.1670088980150581,123.67,2011-04-25 00:00:00-04:00,13.12932585140017,13.173069326822327,13.048337408631244,13.124326705932615,65166768,0.0,0.0,-9.525878990257544e-05,0.33808262960460644
2024-08-16,70.0,109.5,106.2,107.95,1.0,9,0.1670088980150581,109.5,2011-04-26 00:00:00-04:00,13.161071313016016,13.434030556254204,13.128325386708791,13.318548202514648,139860000,0.0,0.0,0.01469015680052084,0.3439340761187291
2024-08-16,90.0,84.5,86.4,88.15,8.0,160,0.1670088980150581,84.5,2011-04-27 00:00:00-04:00,13.44802835463616,13.45077845606088,13.356792049039749,13.442028999328612,91844064,0.0,0.0,0.00922862554577091,0.34665858310950587
2024-08-16,95.0,82.35,81.5,83.2,20.0,13,0.1670088980150581,82.35,2011-04-28 00:00:00-04:00,13.449528973970176,13.479275222370664,13.350043314430351,13.447279930114746,79920000,0.0,0.0,0.00039055900370354736,0.34310001108147026
2024-08-16,100.0,77.75,76.55,79.05,1.0,233,0.1670088980150581,77.75,2011-04-29 00:00:00-04:00,13.498022394984543,13.600506782531738,13.46077742752867,13.600506782531738,168970860,0.0,0.0,0.011330205552938942,0.3468511672757283
2024-08-16,105.0,72.5,71.6,73.35,1.0,5,0.1670088980150581,72.5,2011-05-02 00:00:00-04:00,13.640500272949588,13.641250906802329,13.426031416635984,13.462026596069336,85262652,0.0,0.0,-0.010234178242352256,0.34499570835334187
2024-08-16,110.0,68.81,66.65,68.3,3.0,111,0.1670088980150581,68.81,2011-05-03 00:00:00-04:00,13.42628339467768,13.548265210584244,13.238809725277992,13.345294952392578,83176740,0.0,0.0,-0.008708992524486965,0.3422011933614575
2024-08-16,115.0,52.27,56.5,60.65,7.0,127,0.1670088980150581,52.27,2011-05-04 00:00:00-04:00,13.377290391806788,13.473025742633208,13.323547672600762,13.39278793334961,84595320,0.0,0.0,0.003552463436271002,0.34333857799212575
2024-08-16,120.0,58.1,56.8,59.45,1.0,336,0.1670088980150581,58.1,2011-05-05 00:00:00-04:00,13.344544728211735,13.483523442436312,13.2855532903172,13.354792594909668,79832088,0.0,0.0,-0.0028410318425839956,0.3281761768708417
2024-08-16,125.0,53.15,51.9,54.55,25.0,503,0.1670088980150581,53.15,2011-05-06 00:00:00-04:00,13.451778665103497,13.534516042771353,13.377539262776144,13.380538940429688,82161756,0.0,0.0,0.001926017146629816,0.3258671335606862
2024-08-16,130.0,47.8,47.0,49.65,6.0,622,0.1670088980150581,47.8,2011-05-09 00:00:00-04:00,13.373039834421029,13.460278161122671,13.27555459318111,13.440030097961426,77870052,0.0,0.0,0.0044362410814783705,0.323514070573495
2024-08-16,135.0,43.1,42.15,44.8,2.0,4408,0.1670088980150581,43.1,2011-05-10 00:00:00-04:00,13.498022095241184,13.60875583243986,13.436531083045937,13.564512252807615,81634284,0.0,0.0,0.009219414641563976,0.32655779582208083
2024-08-16,140.0,38.35,37.35,40.0,1.0,2696,0.1670088980150581,38.35,2011-05-11 00:00:00-04:00,13.501521986513572,13.586758939906794,13.340295736673276,13.384288787841797,93458448,0.0,0.0,-0.013375448618799851,0.328437174727347
2024-08-16,145.0,33.0,31.65,34.25,3.0,5557,0.1670088980150581,33.0,2011-05-12 00:00:00-04:00,13.379039082889834,13.42153372395086,13.270804917755658,13.374290466308594,57874068,0.0,0.0,-0.0007472984199602779,0.32719259296860037
2024-08-16,150.0,28.63,27.85,29.55,2.0,2140,0.1670088980150581,28.63,2011-05-13 00:00:00-04:00,13.363291534358622,13.396036507220211,13.224310914852202,13.236809730529783,84263652,0.0,0.0,-0.010332677561498086,0.32459471849286475
2024-08-16,155.0,24.4,24.6,25.05,54.0,2744,0.1670088980150581,24.4,2011-05-16 00:00:00-04:00,13.155822423117137,13.17981889213776,12.908108486136951,12.958600044250488,118209672,0.0,0.0,-0.021241900753013614,0.3285322963659016
2024-08-16,160.0,20.2,20.3,20.85,40.0,1708,0.1670088980150581,20.2,2011-05-17 00:00:00-04:00,12.883862612802409,13.27855409429216,12.87386432205566,13.259556770324709,132011856,0.0,0.0,0.022958894317584553,0.16745138281569408
2024-08-16,165.0,16.31,16.4,16.9,56.0,6946,0.1670088980150581,16.31,2011-05-18 00:00:00-04:00,13.23655998449433,13.25630698896597,13.14057411094968,13.243309020996094,78049872,0.0,0.0,-0.0012261127903718631,0.16543462101181336
2024-08-16,170.0,12.73,12.85,13.05,199.0,3092,0.1670088980150581,12.73,2011-05-19 00:00:00-04:00,13.31629894159895,13.411534183486602,13.241059328286791,13.279304504394531,98649252,0.0,0.0,0.0027143256801517323,0.16119185681412437
2024-08-16,175.0,9.75,9.8,9.95,562.0,6864,0.1670088980150581,9.75,2011-05-20 00:00:00-04:00,13.293051015693996,13.297800584684753,13.076333117015576,13.098830223083496,92607300,0.0,0.0,-0.013683840747645755,0.1665226864289122
2024-08-16,180.0,7.3,7.25,7.4,728.0,7075,0.1670088980150581,7.3,2011-05-23 00:00:00-04:00,12.91310772547816,12.998095101472456,12.833119494826937,12.95785140991211,91908000,0.0,0.0,-0.010821039364308836,0.17057004308184545
2024-08-16,185.0,5.15,5.15,5.3,231.0,5063,0.1670088980150581,5.15,2011-05-24 00:00:00-04:00,13.007343795684765,13.097080741372505,12.951852138917603,12.954601287841797,75924000,0.0,0.0,-0.0002508540681397694,0.17056495043080297
2024-08-16,190.0,3.61,3.65,3.7,277.0,3651,0.1670088980150581,3.61,2011-05-25 00:00:00-04:00,12.931353944972953,13.067333932132572,12.92935447742468,12.989846229553224,52011936,0.0,0.0,0.0027169561709780667,0.16184341697161625
2024-08-16,195.0,2.4,1.91,2.76,58.0,2572,0.1670088980150581,2.4,2011-05-26 00:00:00-04:00,12.940603194752246,13.05108735654392,12.873113779153728,12.9513521194458,84655260,0.0,0.0,-0.002967799547552521,0.15740446685121715
2024-08-16,200.0,1.6,1.59,1.86,440.0,4211,0.1670088980150581,1.6,2011-05-27 00:00:00-04:00,12.960099983704422,13.042838312842042,12.905607586795508,13.020591735839844,69762168,0.0,0.0,0.005331890505732756,0.15918008319070628
2024-08-16,205.0,1.05,1.03,1.11,205.0,928,0.1670088980150581,1.05,2011-05-31 00:00:00-04:00,13.123076372631328,13.224310969292226,13.085582783187316,13.223562240600586,107384508,0.0,0.0,0.01546817259906357,0.16396756602485757
2024-08-16,210.0,0.71,0.67,0.73,14.0,1507,0.1670088980150581,0.71,2011-06-01 00:00:00-04:00,13.199065781182338,13.328046206698495,13.130825733156836,13.13807487487793,118117764,0.0,0.0,-0.0064857630061188574,0.16190638073320887
2024-08-16,215.0,0.46,0.45,0.55,31.0,356,0.1670088980150581,0.46,2011-06-02 00:00:00-04:00,13.187316647845366,13.255557648458227,13.060086113689518,13.199565887451172,88091820,0.0,0.0,0.0046694481754054945,0.1606748263089688
2024-08-16,220.0,0.37,0.29,0.36,4.0,291,0.1670088980150581,0.37,2011-06-03 00:00:00-04:00,13.048087585526094,13.188067466293496,13.035590674674722,13.07508373260498,69870060,0.0,0.0,-0.009475527783413994,0.1628348663447657
2024-08-16,225.0,0.23,0.2,0.27,1.0,275,0.1670088980150581,0.23,2011-06-06 00:00:00-04:00,13.086582565361422,13.168571218126331,12.979347656476744,13.024592399597168,77606316,0.0,0.0,-0.003869120500988212,0.16300878360716295
2024-08-16,230.0,0.18,0.15,0.21,3.0,56,0.1670088980150581,0.18,2011-06-07 00:00:00-04:00,13.07033432760954,13.11382822651407,12.972849086450248,12.973849296569824,76227696,0.0,0.0,-0.0039035545325768178,0.16285450350136765
2024-08-16,235.0,0.12,0.1,0.18,2.0,237,0.1670088980150581,0.12,2011-06-08 00:00:00-04:00,12.91135827325018,13.029090626794686,12.892610524994945,12.97734832763672,66069864,0.0,0.0,0.000269662397764284,0.16158525197034027
2024-08-16,240.0,0.1,0.08,0.14,2.0,267,0.1670088980150581,0.1,2011-06-09 00:00:00-04:00,12.99809516282862,12.99809516282862,12.88911131712451,12.916357040405272,67496436,0.0,0.0,-0.004710905539468372,0.15689616759391445
2024-08-16,245.0,0.07,0.06,0.13,13.0,174,0.1670088980150581,0.07,2011-06-10 00:00:00-04:00,12.850117231050238,12.915356648716662,12.730384462426326,12.735883712768556,97498404,0.0,0.0,-0.014070997311115448,0.1575302778948175
2024-08-16,250.0,0.08,0.03,0.12,1.0,457,0.1670088980150581,0.08,2011-06-13 00:00:00-04:00,12.748132201264337,12.753131346639734,12.552411087428526,12.61640167236328,96994908,0.0,0.0,-0.009425810984147739,0.1592666661386986
2024-08-16,255.0,0.05,0.03,0.1,1.0,307,0.1670088980150581,0.05,2011-06-14 00:00:00-04:00,12.70188772139198,12.85011694856014,12.672892107761758,12.707387924194336,93566340,0.0,0.0,0.007185863158624557,0.1603542616781242
2024-08-16,260.0,0.07,0.02,0.1,200.0,159,0.1670088980150581,0.07,2011-06-15 00:00:00-04:00,12.623898915273768,12.70688682074834,12.513415711372696,12.571907043457031,82849068,0.0,0.0,-0.01071882566828856,0.14807021591840996
2024-08-16,265.0,0.06,0.02,0.08,1.0,149,0.1670088980150581,0.06,2011-06-16 00:00:00-04:00,12.568408585306384,12.662394041384124,12.414930632736723,12.507417678833008,110169720,0.0,0.0,-0.00514284235935993,0.11883187534248382
2024-08-16,270.0,0.05,0.02,0.08,300.0,263,0.1670088980150581,0.05,2011-06-17 00:00:00-04:00,12.652645570958388,12.66539396330962,12.118223780713311,12.123723983764648,209606184,0.0,0.0,-0.031157689781058234,0.15394527546062403
2024-08-16,275.0,0.05,0.02,0.07,528.0,2505,0.1670088980150581,0.05,2011-06-20 00:00:00-04:00,12.12322365356162,12.153969159344092,11.978994310240935,12.112725257873535,121022856,0.0,0.0,-0.0009076186479704306,0.15239724718503683
2024-08-16,280.0,0.05,0.0,0.12,100.0,46,0.1670088980150581,0.05,2011-06-21 00:00:00-04:00,12.17796589863256,12.346690867248403,12.11647393312219,12.323193550109863,110505384,0.0,0.0,0.017226567058996823,0.16565657340104575
2024-08-16,285.0,0.03,0.0,0.13,2.0,198,0.1670088980150581,0.03,2011-06-22 00:00:00-04:00,12.284449994487556,12.306946148599492,12.166467115774486,12.173465728759766,96187716,0.0,0.0,-0.012224498388204604,0.16657024337241805
2024-08-16,290.0,0.02,0.0,0.12,1.0,2,0.1670088980150581,0.02,2011-06-23 00:00:00-04:00,12.051483673105324,12.069731315361675,11.84151480936617,12.003741264343262,191875932,0.0,0.0,-0.014040269630208312,0.17053247427080456
2024-08-16,295.0,0.03,0.01,0.05,100.0,100,0.1670088980150581,0.03,2011-06-24 00:00:00-04:00,12.015239266760892,12.01698915816826,11.823766663360257,11.870261192321776,152071776,0.0,0.0,-0.011182160438422335,0.17081110956187925
2024-08-16,300.0,0.03,0.0,0.12,1.0,1,0.1670088980150581,0.03,2011-06-27 00:00:00-04:00,11.848264417771052,12.20821146694374,11.838266126772636,12.068231582641602,137650212,0.0,0.0,0.01654029813651253,0.1854567411250101
2024-09-20,25.0,146.1,151.55,152.4,1.0,102,0.2628336755646817,146.1,2011-06-28 00:00:00-04:00,12.098726931352653,12.403432836554527,12.098726931352653,12.339442253112791,108495396,0.0,0.0,0.022224308242795456,0.20376403165911638
2024-09-20,30.0,146.8,145.95,147.7,1.0,137,0.2628336755646817,146.8,2011-06-29 00:00:00-04:00,12.411681160760017,12.504417781460589,12.307696463295173,12.437427520751951,93626280,0.0,0.0,0.007909455823809905,0.19690518376742264
2024-09-20,35.0,75.73,82.5,87.5,2.0,5,0.2628336755646817,75.73,2011-06-30 00:00:00-04:00,12.547910747699172,12.664893413476964,12.535662460835574,12.657644271850586,97038864,0.0,0.0,0.017551047938056487,0.20867228782663452
2024-09-20,40.0,102.25,111.6,115.6,1.0,4,0.2628336755646817,102.25,2011-07-01 00:00:00-04:00,12.666643958028985,13.0275921696125,12.657644924589304,13.023841857910156,145322532,0.0,0.0,0.028520343898429532,0.23290184489658786
2024-09-20,45.0,126.57,131.85,132.65,5.0,24,0.2628336755646817,126.57,2011-07-05 00:00:00-04:00,13.1305759296618,13.383038478556571,13.1305759296618,13.309048652648926,153814032,0.0,0.0,0.021662486890926282,0.24278329272445148
2024-09-20,50.0,128.19,126.2,127.95,1.0,39,0.2628336755646817,128.19,2011-07-06 00:00:00-04:00,13.335545494925723,13.460776557874818,13.32404688951091,13.382038116455078,107716176,0.0,0.0,0.0054692149763532795,0.2426539299794826
2024-09-20,55.0,99.97,0.0,0.0,1.0,81,0.2628336755646817,99.97,2011-07-07 00:00:00-04:00,13.523018323416638,13.764982476277735,13.39503620534465,13.66299819946289,157262580,0.0,0.0,0.020777948880101267,0.2509208349751174
2024-09-20,60.0,117.1,116.3,118.05,3.0,76,0.2628336755646817,117.1,2011-07-08 00:00:00-04:00,13.32179748714404,13.439281213948082,13.179819091064878,13.29780101776123,190617192,0.0,0.0,-0.027092633026764165,0.27103329943708165
2024-09-20,65.0,68.38,88.65,89.5,150.0,212,0.2628336755646817,68.38,2011-07-11 00:00:00-04:00,13.202566077043368,13.397537514325066,13.135575812739928,13.180068969726562,113458428,0.0,0.0,-0.008892922579001086,0.27255789064290065
2024-09-20,70.0,106.05,106.4,108.2,1.0,334,0.2628336755646817,106.05,2011-07-12 00:00:00-04:00,13.202065447816844,13.483523615148686,13.148073154465024,13.348294258117676,113534352,0.0,0.0,0.012682843786740372,0.26970636590514174
2024-09-20,75.0,102.23,101.5,104.25,1.0,162,0.2628336755646817,102.23,2011-07-13 00:00:00-04:00,13.42303266833287,13.598007514782172,13.410033747600924,13.454527854919434,111496392,0.0,0.0,0.007927087129233241,0.26693666355589085
